EBRO 22-7	Brinzales	135	155	250	-9	264	358	-9	108	-9	196	-9	163	230	-9	125	-9
EBRO 22-7	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-7	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-8	Brinzales	130	148	244	218	251	356	93	101	97	173	142	161	218	239	119	302
EBRO 22-8	Brinzales	144	155	248	222	266	358	101	105	101	183	-9	163	228	255	-9	304
EBRO 22-8	Brinzales	164	-9	250	-9	-9	-9	-9	-9	-9	196	-9	-9	230	-9	-9	-9
EBRO 22-8	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-9	Brinzales	134	155	244	218	251	356	93	101	99	173	142	161	224	255	119	304
EBRO 22-9	Brinzales	135	-9	250	-9	264	358	-9	-9	101	196	-9	163	228	-9	-9	-9
EBRO 22-9	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-9	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-10	Brinzales	126	141	244	218	266	356	93	101	97	177	142	155	214	239	116	304
EBRO 22-10	Brinzales	130	151	248	-9	268	358	99	108	99	192	-9	159	224	245	119	306
EBRO 22-10	Brinzales	144	153	250	-9	272	-9	111	-9	-9	198	-9	163	226	255	-9	-9
EBRO 22-10	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-11	Brinzales	144	153	244	218	251	356	93	101	101	173	142	161	228	255	119	304
EBRO 22-11	Brinzales	-9	155	250	-9	-9	358	103	-9	107	177	-9	163	-9	-9	-9	-9
EBRO 22-11	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-11	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-12	Brinzales	132	141	246	218	266	356	93	101	97	173	142	155	226	243	119	302
EBRO 22-12	Brinzales	144	151	250	-9	268	358	107	-9	101	177	-9	161	228	245	-9	304
EBRO 22-12	Brinzales	166	155	-9	-9	-9	-9	113	-9	-9	186	-9	171	-9	255	-9	306
EBRO 22-12	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-13	Brinzales	134	153	242	218	251	356	93	101	99	186	142	155	226	249	119	304
EBRO 22-13	Brinzales	-9	-9	250	-9	264	358	103	-9	101	198	-9	169	228	255	-9	306
EBRO 22-13	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-13	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-14	Brinzales	134	155	250	218	251	356	93	101	101	173	142	161	220	255	108	304
EBRO 22-14	Brinzales	144	159	-9	-9	264	358	105	-9	-9	177	-9	169	228	-9	119	-9
EBRO 22-14	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-14	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-15	Brinzales	135	155	244	216	251	356	93	101	99	196	142	155	224	249	116	304
EBRO 22-15	Brinzales	144	-9	250	218	266	358	99	-9	101	198	-9	161	-9	255	119	306
EBRO 22-15	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-15	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-16	Brinzales	134	153	242	218	266	356	93	101	99	173	142	155	224	255	119	304
EBRO 22-16	Brinzales	135	159	250	-9	268	358	-9	108	-9	196	-9	161	230	-9	-9	-9
EBRO 22-16	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-16	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-17	Brinzales	134	155	242	218	251	356	93	101	101	196	142	161	224	249	108	304
EBRO 22-17	Brinzales	144	-9	250	-9	257	358	103	-9	-9	198	-9	163	226	255	116	306
EBRO 22-17	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-17	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 22-18	Brinzales	126	141	244	218	266	356	93	101	99	177	142	155	214	239	119	304
EBRO 22-18	Brinzales	130	153	248	-9	272	358	109	-9	107	192	-9	161	226	243	133	306
EBRO 22-18	Brinzales	144	-9	250	-9	-9	-9	111	-9	-9	198	-9	163	228	255	-9	308
EBRO 22-18	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-1	Brinzales	144	159	242	218	251	356	103	101	101	177	142	159	228	255	125	304
EBRO 26-1	Brinzales	-9	-9	244	-9	-9	358	-9	-9	107	-9	-9	163	230	-9	136	-9
EBRO 26-1	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-1	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-2	Brinzales	135	159	246	218	251	358	103	101	99	177	142	159	230	255	119	304
EBRO 26-2	Brinzales	144	169	250	222	-9	-9	-9	-9	101	-9	-9	171	-9	-9	136	-9
EBRO 26-2	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-2	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-3	Brinzales	126	141	242	218	251	356	101	101	99	177	142	163	226	243	119	304
EBRO 26-3	Brinzales	132	151	244	222	266	358	103	103	107	-9	-9	-9	230	245	136	306
EBRO 26-3	Brinzales	144	169	248	-9	270	-9	111	-9	-9	-9	-9	-9	232	-9	-9	308
EBRO 26-3	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-4	Brinzales	126	141	242	218	251	356	99	101	97	177	142	159	226	243	119	302
EBRO 26-4	Brinzales	128	151	244	-9	268	358	103	103	99	181	-9	163	230	245	136	308
EBRO 26-4	Brinzales	130	169	248	-9	270	-9	109	-9	-9	192	-9	-9	232	-9	-9	-9
EBRO 26-4	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-5	Brinzales	128	159	246	218	251	356	103	101	101	177	142	159	230	255	119	304
EBRO 26-5	Brinzales	135	-9	248	-9	270	358	-9	-9	103	181	-9	-9	232	-9	125	308
EBRO 26-5	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-5	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-6	Brinzales	128	141	244	218	251	356	103	101	99	177	142	163	228	255	125	304
EBRO 26-6	Brinzales	-9	169	246	-9	-9	358	-9	-9	107	196	-9	-9	232	-9	136	-9
EBRO 26-6	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-6	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-7	Brinzales	128	159	244	218	251	358	103	101	101	186	142	159	230	255	108	304
EBRO 26-7	Brinzales	134	-9	246	-9	-9	-9	-9	-9	-9	-9	-9	161	-9	-9	119	308
EBRO 26-7	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-7	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-8	Brinzales	128	163	242	218	251	356	93	101	99	177	142	159	228	255	119	304
EBRO 26-8	Brinzales	144	169	244	222	-9	358	103	-9	107	186	-9	163	230	-9	125	308
EBRO 26-8	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-8	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-9	Brinzales	128	151	242	218	251	356	93	101	99	177	142	163	232	257	108	304
EBRO 26-9	Brinzales	135	169	246	-9	270	358	103	-9	101	-9	-9	169	238	-9	136	308
EBRO 26-9	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-9	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-10	Brinzales	128	155	242	222	251	356	103	101	101	177	142	159	226	255	119	304
EBRO 26-10	Brinzales	135	159	-9	-9	-9	358	-9	-9	107	196	-9	163	232	-9	-9	-9
EBRO 26-10	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-10	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-11	Brinzales	128	159	242	218	251	356	103	101	101	177	142	159	232	255	125	304
EBRO 26-11	Brinzales	144	-9	244	222	-9	358	-9	-9	107	-9	-9	163	-9	-9	136	-9
EBRO 26-11	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-11	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-12	Brinzales	134	151	246	218	251	358	93	101	101	186	142	159	230	255	119	304
EBRO 26-12	Brinzales	144	159	248	222	-9	-9	103	-9	103	196	-9	-9	232	-9	125	308
EBRO 26-12	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-12	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-13	Brinzales	126	141	244	218	251	356	101	101	97	177	142	159	214	239	119	306
EBRO 26-13	Brinzales	128	151	246	220	268	358	103	103	99	181	-9	163	226	245	-9	308
EBRO 26-13	Brinzales	132	159	248	-9	272	-9	109	108	101	-9	-9	-9	230	-9	-9	-9
EBRO 26-13	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-14	Brinzales	128	141	244	218	251	356	103	101	99	186	142	163	228	255	119	304
EBRO 26-14	Brinzales	144	169	246	222	-9	358	-9	-9	107	196	-9	-9	232	-9	125	-9
EBRO 26-14	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-14	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-15	Brinzales	128	159	246	218	251	358	103	101	99	186	142	159	228	255	125	304
EBRO 26-15	Brinzales	134	169	248	-9	270	-9	-9	-9	103	196	-9	-9	230	-9	136	-9
EBRO 26-15	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-15	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-16	Brinzales	126	141	242	218	251	356	93	101	97	177	142	155	214	239	119	302
EBRO 26-16	Brinzales	132	151	244	222	268	358	99	-9	99	192	-9	163	226	245	133	306
EBRO 26-16	Brinzales	144	169	248	-9	272	-9	101	-9	-9	-9	-9	-9	230	-9	136	308
EBRO 26-16	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-17	Brinzales	128	159	242	218	251	356	93	101	101	186	142	159	232	255	125	304
EBRO 26-17	Brinzales	144	163	244	-9	-9	358	103	-9	107	196	-9	163	-9	-9	136	308
EBRO 26-17	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-17	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-18	Brinzales	128	159	244	218	251	356	103	101	101	177	142	159	230	255	125	304
EBRO 26-18	Brinzales	144	-9	246	222	-9	358	-9	-9	107	186	-9	163	232	-9	136	308
EBRO 26-18	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 26-18	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-5	Brinzales	134	148	250	218	251	356	103	101	101	194	142	157	226	255	110	304
EBRO 27-5	Brinzales	135	159	-9	222	264	358	-9	-9	107	196	-9	163	230	-9	119	-9
EBRO 27-5	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-5	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-6	Brinzales	135	155	242	218	251	358	103	101	107	198	142	163	230	255	108	304
EBRO 27-6	Brinzales	146	-9	246	-9	257	-9	-9	-9	-9	202	-9	-9	-9	-9	119	-9
EBRO 27-6	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-6	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-7	Brinzales	134	148	242	218	251	358	103	101	101	184	142	161	226	255	108	304
EBRO 27-7	Brinzales	135	155	-9	-9	272	-9	-9	103	107	196	-9	163	-9	-9	119	-9
EBRO 27-7	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-7	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-8	Brinzales	134	155	242	218	251	356	103	101	103	181	142	157	228	255	108	304
EBRO 27-8	Brinzales	135	-9	244	222	-9	-9	-9	-9	107	196	-9	163	230	-9	125	-9
EBRO 27-8	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-8	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-9	Brinzales	126	141	242	218	251	356	99	101	99	181	142	155	226	239	108	304
EBRO 27-9	Brinzales	132	148	244	-9	268	358	101	108	-9	192	-9	159	230	243	119	306
EBRO 27-9	Brinzales	135	-9	248	-9	272	-9	103	-9	-9	198	-9	-9	-9	255	133	308
EBRO 27-9	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-10	Brinzales	135	148	242	218	251	358	103	101	101	184	142	155	226	255	108	304
EBRO 27-10	Brinzales	-9	-9	250	-9	-9	-9	-9	-9	-9	196	-9	161	230	-9	110	-9
EBRO 27-10	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-10	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-11	Brinzales	126	141	244	218	264	356	101	101	99	177	142	155	214	239	108	304
EBRO 27-11	Brinzales	132	148	250	220	266	358	103	103	101	192	-9	159	230	243	119	306
EBRO 27-11	Brinzales	135	-9	-9	-9	268	-9	109	-9	107	196	-9	163	-9	255	133	-9
EBRO 27-11	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-12	Brinzales	134	155	242	218	251	356	97	101	101	196	142	157	226	255	108	304
EBRO 27-12	Brinzales	135	159	250	222	272	358	103	-9	107	198	-9	163	-9	-9	119	-9
EBRO 27-12	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-12	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-13	Brinzales	134	155	242	218	251	356	103	101	101	177	142	163	230	255	119	304
EBRO 27-13	Brinzales	135	159	250	222	-9	358	105	-9	107	196	-9	171	-9	-9	-9	-9
EBRO 27-13	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-13	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-14	Brinzales	130	141	242	218	251	356	101	101	99	177	142	163	214	239	119	302
EBRO 27-14	Brinzales	132	148	244	222	268	-9	103	103	101	196	-9	-9	226	243	-9	304
EBRO 27-14	Brinzales	135	-9	248	-9	272	-9	111	108	107	-9	-9	-9	-9	255	-9	306
EBRO 27-14	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-15	Brinzales	134	155	250	218	251	356	103	101	107	184	142	155	226	255	108	304
EBRO 27-15	Brinzales	135	159	-9	222	264	358	-9	103	-9	196	-9	157	230	-9	119	-9
EBRO 27-15	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-15	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-16	Brinzales	135	148	244	218	251	358	103	101	99	181	142	155	230	255	108	304
EBRO 27-16	Brinzales	-9	159	250	-9	-9	-9	-9	-9	101	198	-9	157	-9	-9	-9	-9
EBRO 27-16	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-16	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-17	Brinzales	134	155	250	218	251	356	103	101	101	177	142	155	228	255	119	304
EBRO 27-17	Brinzales	135	159	-9	222	264	358	-9	-9	107	198	-9	171	230	-9	-9	306
EBRO 27-17	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-17	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-18	Brinzales	135	148	242	218	251	358	93	101	101	186	142	155	230	255	119	304
EBRO 27-18	Brinzales	144	159	-9	222	-9	-9	103	-9	-9	196	-9	159	-9	-9	136	-9
EBRO 27-18	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 27-18	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-1	Brinzales	132	141	248	218	251	356	93	101	97	173	142	155	224	239	116	304
EBRO 23-1	Brinzales	134	148	250	222	262	358	-9	116	99	183	-9	159	226	249	119	306
EBRO 23-1	Brinzales	-9	153	-9	-9	-9	-9	-9	-9	101	186	-9	161	230	255	148	-9
EBRO 23-1	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-2	Brinzales	126	141	246	216	251	356	93	101	97	183	142	161	224	239	119	304
EBRO 23-2	Brinzales	132	146	248	218	262	-9	101	-9	99	184	-9	163	226	247	122	306
EBRO 23-2	Brinzales	166	148	-9	222	268	-9	105	-9	101	192	-9	167	230	249	133	308
EBRO 23-2	Brinzales	-9	-9	-9	-9	272	-9	113	-9	-9	-9	-9	173	-9	-9	148	-9
EBRO 23-3	Brinzales	132	148	248	216	251	356	93	101	97	173	142	155	218	239	119	302
EBRO 23-3	Brinzales	134	155	250	218	262	358	101	116	99	183	-9	161	226	255	148	304
EBRO 23-3	Brinzales	-9	-9	-9	-9	266	-9	-9	-9	101	196	-9	163	228	-9	-9	306
EBRO 23-3	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-4	Brinzales	132	141	244	218	262	356	93	101	97	183	142	161	218	239	119	304
EBRO 23-4	Brinzales	142	148	246	222	266	358	101	105	99	186	-9	169	224	249	148	306
EBRO 23-4	Brinzales	164	-9	248	-9	-9	-9	-9	-9	101	-9	-9	-9	238	255	-9	-9
EBRO 23-4	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-5	Brinzales	128	141	244	216	251	356	93	101	97	186	142	155	224	239	119	304
EBRO 23-5	Brinzales	132	148	246	218	266	-9	99	-9	99	192	-9	159	230	243	122	306
EBRO 23-5	Brinzales	-9	155	248	222	268	-9	101	-9	-9	196	-9	163	-9	249	148	318
EBRO 23-5	Brinzales	-9	-9	-9	-9	270	-9	105	-9	-9	-9	-9	-9	-9	-9	-9	320
EBRO 23-6	Brinzales	128	141	244	218	262	356	93	101	97	183	142	155	218	239	119	302
EBRO 23-6	Brinzales	132	148	246	222	266	-9	99	105	99	186	-9	159	224	249	-9	306
EBRO 23-6	Brinzales	164	-9	248	-9	268	-9	101	116	-9	192	-9	163	230	-9	-9	320
EBRO 23-6	Brinzales	-9	-9	-9	-9	270	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-7	Brinzales	132	141	244	218	262	356	93	101	99	183	142	159	218	239	119	302
EBRO 23-7	Brinzales	142	155	246	-9	266	358	101	105	101	186	-9	161	224	249	-9	304
EBRO 23-7	Brinzales	164	-9	248	-9	-9	-9	103	-9	-9	196	-9	-9	226	-9	-9	306
EBRO 23-7	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-8	Brinzales	126	141	246	218	251	356	99	101	97	183	142	159	218	239	119	304
EBRO 23-8	Brinzales	130	146	248	222	262	358	101	105	99	186	-9	161	230	247	133	306
EBRO 23-8	Brinzales	164	148	-9	-9	272	-9	105	116	101	192	-9	163	234	249	148	308
EBRO 23-8	Brinzales	-9	155	-9	-9	-9	-9	-9	-9	-9	200	-9	167	-9	-9	-9	-9
EBRO 23-9	Brinzales	142	141	244	218	251	356	93	101	99	183	142	159	224	239	119	304
EBRO 23-9	Brinzales	164	155	248	222	262	358	101	116	101	186	-9	161	230	249	148	306
EBRO 23-9	Brinzales	-9	-9	250	-9	266	-9	-9	-9	-9	196	-9	-9	238	255	-9	-9
EBRO 23-9	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-10	Brinzales	132	141	242	218	251	356	93	101	99	183	142	161	218	239	119	302
EBRO 23-10	Brinzales	144	155	244	222	266	358	101	116	101	186	-9	163	226	249	136	306
EBRO 23-10	Brinzales	-9	169	248	-9	-9	-9	103	-9	-9	-9	-9	-9	232	-9	-9	308
EBRO 23-10	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-11	Brinzales	132	148	242	216	251	356	93	101	97	183	142	161	218	239	119	304
EBRO 23-11	Brinzales	134	159	248	218	262	358	101	105	107	184	-9	163	222	255	148	306
EBRO 23-11	Brinzales	164	-9	-9	-9	266	-9	103	-9	-9	-9	-9	-9	224	-9	-9	-9
EBRO 23-11	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-12	Brinzales	130	141	244	216	262	356	93	101	97	183	142	161	224	239	119	302
EBRO 23-12	Brinzales	132	148	246	218	266	-9	101	-9	99	186	-9	163	230	243	122	304
EBRO 23-12	Brinzales	164	155	248	-9	270	-9	105	-9	-9	192	-9	-9	-9	249	148	306
EBRO 23-12	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	318
EBRO 23-13	Brinzales	130	141	244	216	251	356	93	101	97	183	142	159	224	239	119	304
EBRO 23-13	Brinzales	132	148	246	218	262	358	101	103	99	186	-9	163	230	249	-9	306
EBRO 23-13	Brinzales	135	-9	248	222	266	-9	103	105	101	196	-9	-9	-9	255	-9	-9
EBRO 23-13	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-14	Brinzales	126	141	244	218	251	356	93	101	97	177	142	159	218	239	119	302
EBRO 23-14	Brinzales	132	148	248	222	266	-9	99	103	99	183	-9	163	226	243	133	304
EBRO 23-14	Brinzales	-9	-9	-9	-9	270	-9	109	116	-9	192	-9	-9	230	-9	-9	306
EBRO 23-14	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	196	-9	-9	-9	-9	-9	-9
EBRO 23-15	Brinzales	128	141	244	218	262	356	93	101	97	183	142	155	224	239	119	302
EBRO 23-15	Brinzales	132	148	246	222	266	-9	99	105	99	186	-9	159	226	249	122	306
EBRO 23-15	Brinzales	-9	155	248	-9	270	-9	101	-9	-9	192	-9	161	230	-9	148	320
EBRO 23-15	Brinzales	-9	-9	-9	-9	-9	-9	105	-9	-9	196	-9	-9	-9	-9	-9	-9
EBRO 23-16	Brinzales	132	141	244	216	251	356	93	101	97	183	142	159	218	239	116	304
EBRO 23-16	Brinzales	144	148	248	218	266	358	101	105	99	196	-9	161	224	249	119	306
EBRO 23-16	Brinzales	164	153	250	-9	-9	-9	-9	116	101	198	-9	-9	-9	255	-9	-9
EBRO 23-16	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-17	Brinzales	130	148	242	218	251	356	93	101	97	183	142	155	224	239	108	304
EBRO 23-17	Brinzales	132	155	244	222	266	-9	101	105	99	186	-9	161	226	255	119	306
EBRO 23-17	Brinzales	135	-9	248	-9	-9	-9	103	116	101	196	-9	163	230	-9	-9	-9
EBRO 23-17	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 23-18	Brinzales	130	141	246	216	251	356	93	101	97	183	142	159	218	239	119	302
EBRO 23-18	Brinzales	132	148	248	218	262	358	99	105	99	186	-9	161	224	247	122	304
EBRO 23-18	Brinzales	146	151	-9	-9	272	-9	101	-9	101	192	-9	167	230	249	148	306
EBRO 23-18	Brinzales	166	155	-9	-9	-9	-9	105	-9	-9	200	-9	-9	234	-9	-9	-9
EBRO 24-1	Brinzales	132	141	244	216	262	356	93	101	99	186	142	157	230	253	108	302
EBRO 24-1	Brinzales	135	151	246	218	268	360	99	-9	101	200	-9	161	234	255	119	304
EBRO 24-1	Brinzales	-9	-9	-9	-9	272	-9	105	-9	105	202	-9	177	238	-9	133	-9
EBRO 24-1	Brinzales	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
EBRO 24-2	Brinzales	126	141	244	218	262	356	93	101	97	177	142	155	214	239	119	306
EBRO 24-2	Brinzales	130	151	248	220	266	358	99	108	107	186	-9	163	224	243	122	308
